Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1502	:	1661891272.084	     0.125	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr14
1503	:	1661891272.195	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr15
1504	:	1661891272.209	     0.097	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr16
1505	:	1661891272.290	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr17
1506	:	1661891272.306	     0.138	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr18
1507	:	1661891272.444	     0.056	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr19
1508	:	1661891272.501	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr20
1509	:	1661891272.525	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr21
1510	:	1661891272.543	     0.209	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chr22
1511	:	1661891272.752	     0.107	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chrX
1512	:	1661891272.843	     0.019	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/169.bed ../dataDerived/methylBedByChrom/ chrY
1513	:	1661891272.860	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr1
1514	:	1661891272.906	     0.068	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr2
1515	:	1661891272.959	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr3
1516	:	1661891272.974	     0.058	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr4
1517	:	1661891273.031	     0.062	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr5
1518	:	1661891273.076	     0.018	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr6
1519	:	1661891273.092	     0.075	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr7
1520	:	1661891273.167	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr8
1521	:	1661891273.188	     0.059	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr9
1522	:	1661891273.203	     0.046	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr10
1523	:	1661891273.247	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr11
1524	:	1661891273.289	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr12
1525	:	1661891273.310	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr13
1526	:	1661891273.326	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr14
1527	:	1661891273.343	     0.048	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr15
1528	:	1661891273.391	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr16
1529	:	1661891273.422	     0.068	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr17
1530	:	1661891273.475	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr18
1531	:	1661891273.490	     0.055	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr19
1532	:	1661891273.546	     0.030	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr20
1533	:	1661891273.577	     0.050	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr21
1534	:	1661891273.627	     0.057	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chr22
1535	:	1661891273.684	     0.062	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chrX
1536	:	1661891273.732	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/170.bed ../dataDerived/methylBedByChrom/ chrY
1539	:	1661891274.411	    21.437	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr3
1540	:	1661891274.427	    21.480	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr4
1541	:	1661891274.442	    21.467	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr5
1538	:	1661891274.394	    27.451	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr2
1544	:	1661891296.010	    11.667	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr8
1542	:	1661891295.907	    12.138	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr6
1543	:	1661891295.925	    13.057	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr7
1545	:	1661891301.903	    10.175	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr9
1547	:	1661891308.077	    11.009	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr11
1546	:	1661891307.809	    11.575	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr10
1549	:	1661891312.123	     8.256	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr13
1548	:	1661891309.079	    11.553	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr12
1550	:	1661891319.129	     7.680	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr14
1551	:	1661891319.429	     8.221	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr15
1537	:	1661891273.747	    55.049	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr1
1552	:	1661891320.471	     9.947	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr16
1553	:	1661891320.683	    10.803	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr17
1554	:	1661891326.835	     6.901	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr18
1557	:	1661891330.505	     5.077	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr21
1556	:	1661891328.851	     7.453	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr20
1561	:	1661891336.421	     0.063	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr1
1560	:	1661891335.675	     0.873	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chrY
1562	:	1661891336.547	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr2
1563	:	1661891336.587	     0.031	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr3
1564	:	1661891336.618	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr4
1565	:	1661891336.660	     0.103	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr5
1555	:	1661891327.682	     9.152	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr19
1566	:	1661891336.763	     0.072	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr6
1567	:	1661891336.833	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr7
1568	:	1661891336.876	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr8
1569	:	1661891336.903	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr9
1570	:	1661891336.932	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr10
1571	:	1661891336.947	     0.099	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr11
1572	:	1661891337.047	     0.058	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr12
1573	:	1661891337.105	     0.078	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr13
1574	:	1661891337.168	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr14
1575	:	1661891337.184	     0.125	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr15
1576	:	1661891337.309	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr16
1577	:	1661891337.341	     0.023	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr17
1578	:	1661891337.365	     0.026	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr18
1579	:	1661891337.391	     0.091	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr19
1580	:	1661891337.481	     0.223	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr20
1581	:	1661891337.688	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr21
1582	:	1661891337.704	     0.059	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chr22
1583	:	1661891337.763	     0.048	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chrX
1584	:	1661891337.794	     0.019	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/173.bed ../dataDerived/methylBedByChrom/ chrY
1585	:	1661891337.811	     0.117	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr1
1558	:	1661891331.606	     6.397	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chr22
1586	:	1661891337.928	     0.101	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr2
1587	:	1661891338.002	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr3
1588	:	1661891338.029	     0.050	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr4
1589	:	1661891338.080	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr5
1590	:	1661891338.107	     0.026	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr6
1591	:	1661891338.134	     0.062	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr7
1592	:	1661891338.197	     0.098	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr8
1593	:	1661891338.279	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr9
1594	:	1661891338.295	     0.082	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr10
1595	:	1661891338.377	     0.033	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr11
1596	:	1661891338.410	     0.034	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr12
1597	:	1661891338.444	     0.042	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr13
1598	:	1661891338.470	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr14
1599	:	1661891338.486	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr15
1600	:	1661891338.525	     0.026	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr16
1601	:	1661891338.552	     0.029	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr17
1602	:	1661891338.581	     0.067	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr18
1603	:	1661891338.648	     0.075	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr19
1604	:	1661891338.706	     0.018	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr20
1605	:	1661891338.722	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr21
1606	:	1661891338.794	     0.051	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chr22
1607	:	1661891338.828	     0.054	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chrX
1608	:	1661891338.844	     0.040	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/174.bed ../dataDerived/methylBedByChrom/ chrY
1609	:	1661891338.883	     0.051	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr1
1610	:	1661891338.934	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr2
1611	:	1661891338.954	     0.049	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr3
1612	:	1661891338.970	     0.035	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr4
1613	:	1661891339.003	     0.088	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr5
1614	:	1661891339.091	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr6
1615	:	1661891339.134	     0.043	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr7
1616	:	1661891339.178	     0.082	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr8
1617	:	1661891339.260	     0.118	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr9
1618	:	1661891339.378	     0.078	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr10
1619	:	1661891339.456	     0.031	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr11
1620	:	1661891339.488	     0.027	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr12
1621	:	1661891339.514	     0.026	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr13
1622	:	1661891339.541	     0.078	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr14
1623	:	1661891339.619	     0.085	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr15
1624	:	1661891339.705	     0.144	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr16
1625	:	1661891339.849	     0.051	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr17
1626	:	1661891339.899	     0.093	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr18
1627	:	1661891339.977	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr19
1628	:	1661891339.991	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr20
1629	:	1661891340.030	     0.038	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr21
1630	:	1661891340.049	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chr22
1631	:	1661891340.067	     0.054	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chrX
1632	:	1661891340.121	     0.144	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/175.bed ../dataDerived/methylBedByChrom/ chrY
1633	:	1661891340.265	     0.028	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr1
1634	:	1661891340.293	     0.053	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr2
1635	:	1661891340.332	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr3
1636	:	1661891340.346	     0.042	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr4
1637	:	1661891340.387	     0.078	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr5
1638	:	1661891340.450	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr6
1639	:	1661891340.466	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr7
1640	:	1661891340.502	     0.039	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr8
1641	:	1661891340.542	     0.046	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr9
1642	:	1661891340.572	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr10
1643	:	1661891340.588	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr11
1644	:	1661891340.660	     0.039	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr12
1645	:	1661891340.700	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr13
1646	:	1661891340.719	     0.033	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr14
1647	:	1661891340.753	     0.055	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr15
1648	:	1661891340.789	     0.022	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr16
1649	:	1661891340.808	     0.046	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr17
1650	:	1661891340.853	     0.075	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr18
1651	:	1661891340.928	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr19
1652	:	1661891340.965	     0.044	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr20
1653	:	1661891341.009	     0.057	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr21
1654	:	1661891341.049	     0.019	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chr22
1655	:	1661891341.066	     0.068	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chrX
1656	:	1661891341.134	     0.020	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/176.bed ../dataDerived/methylBedByChrom/ chrY
1657	:	1661891341.155	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr1
1658	:	1661891341.189	     0.038	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr2
1659	:	1661891341.227	     0.081	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr3
1660	:	1661891341.307	     0.091	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr4
1661	:	1661891341.382	     0.081	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr5
1662	:	1661891341.398	     0.066	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr6
1663	:	1661891341.462	     0.057	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr7
1664	:	1661891341.504	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr8
1665	:	1661891341.519	     0.021	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr9
1666	:	1661891341.541	     0.031	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr10
1667	:	1661891341.572	     0.035	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr11
1668	:	1661891341.607	     0.072	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr12
1669	:	1661891341.680	     0.203	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr13
1670	:	1661891341.884	     0.185	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr14
1671	:	1661891342.055	     0.016	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr15
1672	:	1661891342.070	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr16
1673	:	1661891342.103	     0.022	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr17
1674	:	1661891342.124	     0.079	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr18
1675	:	1661891342.153	     0.052	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr19
1676	:	1661891342.168	     0.148	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr20
1677	:	1661891342.184	     0.132	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr21
1678	:	1661891342.315	     0.121	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chr22
1559	:	1661891333.806	     8.722	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/172.bed ../dataDerived/methylBedByChrom/ chrX
1679	:	1661891342.436	     0.093	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chrX
1680	:	1661891342.513	     0.016	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/177.bed ../dataDerived/methylBedByChrom/ chrY
1681	:	1661891342.528	     0.032	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr1
1682	:	1661891342.561	     0.027	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr2
1683	:	1661891342.588	     0.047	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr3
1684	:	1661891342.619	     0.036	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr4
1685	:	1661891342.635	     0.052	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr5
1686	:	1661891342.655	     0.033	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr6
1687	:	1661891342.687	     0.050	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr7
1688	:	1661891342.738	     0.052	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr8
1689	:	1661891342.789	     0.062	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr9
1690	:	1661891342.835	     0.017	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr10
1691	:	1661891342.851	     0.034	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr11
1692	:	1661891342.886	     0.083	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/178.bed ../dataDerived/methylBedByChrom/ chr12
